courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
"['accounting finance', 'business administration', 'computer architecture', 'database development', 'databases', 'discrete mathematics', 'electronic commerce', 'introduction computer', 'introduction programming', 'linear algebra', 'mathematics', 'object oriented programming', 'operating systems', 'operations research', 'physics', 'probability statistics', 'programming languages', 'software engineer', 'software engineering', 'software engineering management', 'web development']","['Cloud and Infrastructure Engineering', 'Technical and Applied Sciences']",https://www.linkedin.com/in/deinier,"['Programming Paradigms', 'Efficient Code Development', 'Front-End Development Cluster']",asynchronous programming,efficient coding,front-end development,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/jardito,"['Functional Programming and Programming Concepts', 'Web Development Expertise', 'Software Testing and Quality Assurance']",functional programming,web development,testing,[]
"['data management', 'data mining', 'hacking techniques countermeasures', 'information management', 'intro information technology', 'java programming', 'networking', 'project management', 'risk management', 'user interface', 'web programming']","['Information Technology', 'Information Technology']",https://www.linkedin.com/in/srinivasasriharshagoteti,"['Infrastructure Engineering', 'Machine Learning and Data Science', 'Application Development and Deployment']",infrastructure automation,machine learning deployment,container deployment,"['Salesforce Certified Administrator (SCA)', 'Salesforce Certified Platform Developer I', 'Learning Bash Scripting', 'Amazon Web Services Solutions Architect Associate', 'Learning React.js', 'Java EE: Web Services', 'DevOps Foundations', 'Learning Salesforce Admin', 'MariaDB for MySQL Users', 'Learning MongoDB', 'NoSQL for SQL Professionals', 'XML Essential Training', 'Learning Relational Databases (2014)', 'Learning SQL Programming', 'Access 2016 Essential Training', 'CompTIA Network+ Exam Prep (N10-006) Part 4: Making TCP/IP Work', 'AWS Certified Developer - Associate', 'AWS Certified Developer - Associate', 'CompTIA Network+ Exam Prep (N10-006) Part 1: Understanding Networks', 'Job Hunting Online', 'Techniques and Concepts of Big Data', 'Up and Running with CentOS Linux', 'MySql Essential Certificate', 'SCJP']"
"['analytical foundations electrical computer engineering', 'computer systems programming', 'electric circuits', 'fundamentals logic design', 'introduction computer systems', 'introduction signals', 'circuits systems']",['Electrical and Computer Engineering'],https://www.linkedin.com/in/vasko-nikolov-94441282,"['Coding Expertise', 'Code Engineering', 'Audio Synthesis and Modular Techniques']",secure coding,testing and code quality,audio synthesis,[]
[''],[],https://www.linkedin.com/in/matthew-davis-662ab8b3,"['Implementation Skills', 'Engineering and Design Best Practices', 'Risk and Vulnerability Management']",kanban methodology,lean construction principles,property damage assessment,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/singsumi,"['Programming Paradigms', 'Functional Programming and Programming Concepts', 'Programming Paradigms']",scala programming,functional programming,f# programming,"['Ready Aim Fire! (Blinkist Summary)', 'React.js Essential Training', 'Beating Procrastination', 'Doubling Your Productivity', 'Flask Essential Training', 'Programming Foundations: Beyond the Fundamentals', 'Functional Programming with Java', 'Microservices: Design Patterns', 'Learning Spring with Spring Boot (2018)']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/blaidburgess,"['Social Media Mastery', 'Ruby on Rails Development', 'Ruby on Rails Development']",social media marketing,ruby on rails development,ruby on rails debugging,['Solutions Architect - Associate']
[''],['Historical Studies and Computing'],https://www.linkedin.com/in/travis-purdy-89b32564,"['Sales Management and Optimization', 'Technical Techniques', 'Sales Management and Optimization']",sales analysis,management techniques,process improvement,[]
[''],['Engineering and Sciences'],https://www.linkedin.com/in/justinleewells1991,"['Animation Mastery', 'Optimization', 'Web Development Expertise']",animation development,web performance optimization,full-stack web development,[]
[''],['Aerospace Engineering'],https://www.linkedin.com/in/dr-henri-kjellberg-27971266,"['Data Analytics Suite', 'Software Engineering Cluster', 'Data and Modeling']",data analysis,blockchain development,simulation modeling,[]
[''],[],https://www.linkedin.com/in/joshua-jacobs-66367254,"['JavaScript Proficiency', 'Hardware and Software Engineering', 'Machine Learning and Data Science']",debug javascript code,develop fpga hardware,machine learning techniques,[]
[''],"['Marketing and Business', 'Computer Science and Engineering', 'Management and Business', 'Marketing and Business', 'Management and Business', 'Design and Development Technologies']",https://www.linkedin.com/in/marshaannberrick,"['Technical Proficiency', 'Intelligent Content Creation', 'Business Strategy and Planning']",linkedin advertising,lead generation,ppc strategy,"['Advanced Programmatic for Buyers and Sellers', 'VivaKi Programmatic Certification']"
[''],[],https://www.linkedin.com/in/ahadwasim,"['Linux Kernel Mastery', 'Programming Paradigms', 'Automation Engineering']",module bundling,websocket programming,task automation,[]
[''],"['Electrical and Computer Engineering', 'Electronics and Instrumentation', 'Natural and Applied Sciences']",https://www.linkedin.com/in/dipujohn,"['Optimization', 'Implementation Skills', 'Machine Learning and Data Science']",algorithm optimization,design pattern implementation,machine learning model selection,[]
[''],['Electronics and Computer Technology'],https://www.linkedin.com/in/samikshaa-dhoke-03b0588a,"['Data and Object Manipulation', 'Communication and Interpersonal Skills', 'JSON Expertise']",dom manipulation,websocket communication,json parsing,"['Splunk Certified Architect', 'Oracle Certified Professional, Java SE6 Programmer']"
[''],['Management and Business'],https://www.linkedin.com/in/marc-pearce-624b1415a,"['Network Expertise', 'Configuration Management', 'Configuration Management']",wireless network management,vpn configuration,routing and switching configuration,"['Cisco Certified Network Professional Routing and Switching (CCNP-RS)', 'CCNA-RS', 'A+', 'CCENT', 'Net +']"
"['balance scorecard', 'business management indicators', 'project management (pmp certification)']","['Electrical and Computer Engineering', 'Music Performance']",https://www.linkedin.com/in/edwinlucenav,"['Data Manipulation and Querying', 'Data Analytics Suite', 'Implementation Skills']",sql querying,data analysis,metaverse implementation,['Project Management Foundations']
[''],"['Electrical and Computer Engineering', 'Humanities and Social Studies']",https://www.linkedin.com/in/mikiyas-shewangizaw,"['Test Engineering', 'Test Engineering', 'IT Certification Preparation']",test planning,test management,istqb certification,[]
[''],"['Electrical Engineering and Related Disciplines', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/matthew-mitchell-742496a,"['IT Fundamentals', 'Data Validation and Manufacturing', 'Troubleshooting Proficiency']",cloud computing fundamentals,additive manufacturing materials,network device troubleshooting,[]
"['crucial conversations', 'high impact feedback listening', 'project management']","['Software Engineering and Computing Technologies', 'Engineering and Applied Sciences']",https://www.linkedin.com/in/yinsong1,"['Communication and Interpersonal Skills', 'Node.js Full-Stack Development', 'Software Testing and Quality Assurance']",websocket communication,node.js deployment,rspec testing,[]
[''],['Business Operations and Information Management'],https://www.linkedin.com/in/jake-weber-7aa99a20b,"['Technical Proficiency', 'Customer Relationship Management (CRM)', 'Web Development Expertise']",leading teams,customer onboarding,web design,[]
[''],"['Data Analytics and Business Intelligence', 'Computer Science and Engineering']",https://www.linkedin.com/in/sumesh-thazhakasseril-85139033,"['Integration Expertise', 'Programming Paradigms', 'Intelligent Content Creation']",data integration,object-oriented programming,report generation,"['Azure Fundamentals', '.NET Framework', 'Certified ScrumMaster', 'Microsoft Designing, Optimizing, and Maintaining a Database Server Infrastructure Certified', 'Microsoft Implementation and Maintenance Certified']"
[''],[],https://www.linkedin.com/in/alan-tian-b2607963,['Programming Paradigms'],verilog programming,,,[]
[''],['Information Technology'],https://www.linkedin.com/in/vince-blair-615bb4b5,"['Data Engineering and Management', 'Cybersecurity', 'Configuration Management']",data management,system security,system configuration,[]
[''],[],https://www.linkedin.com/in/chaitanya-chama-89551a111,"['Data Engineering and Management', 'IT Administration', 'Cloud Engineering and Management']",data warehousing,sql server administration,cloud computing,[]
[''],"['Computer Science and Engineering', 'Computational Mathematics and Engineering']",https://www.linkedin.com/in/humpt1,"['Marketing Tech and Strategy', 'Technical Techniques', 'Data and Object Manipulation']",agile marketing principles,meta-analysis techniques,java array manipulation,[]
"['algorithms c++', 'numerical physics', 'programming java', 'statistic', 'quantum field theory', 'applied linear regression model', 'elements statistical learning', 'probability theory']","['Materials Science and Engineering Cluster', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/kai-chen-2017,"['Data and Modeling', 'Data Analytics Suite', 'Machine Learning and Data Science']",logistic regression,data analysis,machine learning,"['Big Data Integration and Processing', 'Design Patterns', 'Introduction to Big Data', 'Machine Learning With Big Data', 'Software Architecture', 'Machine Learning Engineer Nanodegree', 'Object-Oriented Design']"
