id,url,like,like_name,input_url,warning,warning_code,error
jayati-athavale-48ab3755,https://www.linkedin.com/in/jayati-athavale-48ab3755,"[{""course_link"":""https://www.linkedin.com/learning/fusion-360-simulation?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/digital-accessibility-for-the-modern-workplace-with-audio-descriptions?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/the-best-of-word-tips-weekly?trk=public_profile_recommended-course""}]","[""Fusion 360: Simulation"",""Digital Accessibility for the Modern Workplace (with Audio Descriptions)"",""The Best of Word Tips Weekly""]",https://www.linkedin.com/in/jayati-athavale-48ab3755,,,
sagarikatalla,https://www.linkedin.com/in/sagarikatalla,[],[],https://www.linkedin.com/in/sagarikatalla?_l=en_us,,,
francesca-delle-cese-47a0691b,https://www.linkedin.com/in/francesca-delle-cese-47a0691b,[],[],https://www.linkedin.com/in/francesca-delle-cese-47a0691b,,,
thomas-valerrianpasca-87876322,https://www.linkedin.com/in/thomas-valerrianpasca,"[{""course_link"":""https://www.linkedin.com/learning/networking-foundations-networking-basics?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/nail-your-c-sharp-interview?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/getting-started-as-a-full-stack-web-developer?trk=public_profile_recommended-course""}]","[""Networking Foundations: Networking Basics"",""Nail Your C# Interview"",""Getting Started as a Full-Stack Web Developer""]",https://www.linkedin.com/in/thomas-valerrianpasca-87876322,,,
wesleyl0714,https://www.linkedin.com/in/wesleyl0714,"[{""course_link"":""https://www.linkedin.com/learning/spring-spring-mvc-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/running-spring-boot-in-production?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/aws-essential-training-for-architects?trk=public_profile_recommended-course""}]","[""Spring: Spring MVC"",""Running Spring Boot in Production"",""AWS Essential Training for Architects""]",https://www.linkedin.com/in/wesleyl0714,,,
varun-cherukuri-231559a8,https://www.linkedin.com/in/varuncherukuri,"[{""course_link"":""https://www.linkedin.com/learning/power-bi-working-together-with-chatgpt?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-analytics-engineering?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/google-cloud-digital-leader-cert-prep-2-innovating-with-data-and-google-cloud?trk=public_profile_recommended-course""}]","[""Power BI: Working Together with ChatGPT"",""Introduction to Analytics Engineering"",""Google Cloud Digital Leader Cert Prep 2: Innovating with Data and Google Cloud""]",https://www.linkedin.com/in/varun-cherukuri-231559a8,,,
siddhi-bhave,https://www.linkedin.com/in/siddhi-bhave,"[{""course_link"":""https://www.linkedin.com/learning/ai-and-data-science-for-sql-developers-from-beginner-to-advanced?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-a-paid-membership-site-with-django?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-quarkus?trk=public_profile_recommended-course""}]","[""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Building a Paid Membership Site with Django"",""Learning Quarkus""]",https://www.linkedin.com/in/siddhi-bhave,,,
gautam-arakalgud-3070038b,https://www.linkedin.com/in/gautam-arakalgud-3070038b,"[{""course_link"":""https://www.linkedin.com/learning/c-plus-plus-templates-and-the-stl?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/parallel-and-concurrent-programming-with-c-plus-plus-part-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-recommender-systems-with-machine-learning-and-ai?trk=public_profile_recommended-course""}]","[""C++ Templates and the STL"",""Parallel and Concurrent Programming with C++ Part 2"",""Building Recommender Systems with Machine Learning and AI""]",https://www.linkedin.com/in/gautam-arakalgud-3070038b,,,
amit-bhardwaj-670a6942,https://www.linkedin.com/in/amit-bhardwaj-670a6942,"[{""course_link"":""https://www.linkedin.com/learning/oracle-database-19c-pl-sql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-cloud-data-management-foundations-workshop-19255015?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-base-database-services-professional-workshop?trk=public_profile_recommended-course""}]","[""Oracle Database 19c: PL/SQL"",""Oracle Cloud Data Management Foundations Workshop"",""Oracle Base Database Services Professional Workshop""]",https://www.linkedin.com/in/amit-bhardwaj-670a6942,,,
elmer-gabinay-71b7b897,https://www.linkedin.com/in/elmer-gabinay-71b7b897,"[{""course_link"":""https://www.linkedin.com/learning/build-gans-and-diffusion-models-with-tensorflow-and-pytorch?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/process-improvement-foundations?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/nano-tips-for-handling-difficult-work-situations-with-tiffany-uman?trk=public_profile_recommended-course""}]","[""Build GANs and Diffusion Models with TensorFlow and PyTorch"",""Process Improvement Foundations"",""Nano Tips for Handling Difficult Work Situations with Tiffany Uman""]",https://www.linkedin.com/in/elmer-gabinay-71b7b897,,,
chunhokim,https://www.linkedin.com/in/chunhokim,"[{""course_link"":""https://www.linkedin.com/learning/linkedin-learning-highlights-data-science-and-analytics?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-vs-r-for-data-science?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/android-development-essential-training-your-first-app-with-kotlin?trk=public_profile_recommended-course""}]","[""LinkedIn Learning Highlights: Data Science and Analytics"",""Python vs. R for Data Science"",""Android Development Essential Training: Your First App with Kotlin""]",https://www.linkedin.com/in/chunhokim,,,
dulce-elena-silva,https://www.linkedin.com/in/dulce-elena-silva,"[{""course_link"":""https://www.linkedin.com/learning/pandas-analytics-for-excel-users?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/succeeding-in-web-development-full-stack-and-front-end?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/interactive-animations-with-css-and-javascript?trk=public_profile_recommended-course""}]","[""pandas Analytics for Excel Users"",""Succeeding in Web Development: Full Stack and Front End"",""Interactive Animations with CSS and JavaScript""]",https://www.linkedin.com/in/dulce-elena-silva,,,
pierson-lund,https://www.linkedin.com/in/pierson-lund,"[{""course_link"":""https://www.linkedin.com/learning/extending-securing-and-dockerizing-spring-boot-microservices?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-microservices-with-graalvm?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/aws-for-developers-data-driven-serverless-applications-with-kinesis-23377054?trk=public_profile_recommended-course""}]","[""Extending, Securing, and Dockerizing Spring Boot Microservices"",""Java Microservices with GraalVM"",""AWS for Developers: Data-Driven Serverless Applications with Kinesis""]",https://www.linkedin.com/in/pierson-lund,,,
vinay-manchundiya-05a086bb,https://www.linkedin.com/in/vinay-manchundiya,"[{""course_link"":""https://www.linkedin.com/learning/ar-development-techniques-01-basic-concepts?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/gitops-foundations?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/getting-started-as-a-full-stack-web-developer?trk=public_profile_recommended-course""}]","[""AR Development Techniques 01: Basic Concepts"",""GitOps Foundations"",""Getting Started as a Full-Stack Web Developer""]",https://www.linkedin.com/in/vinay-manchundiya-05a086bb,,,
adrianabeyta,https://www.linkedin.com/in/adrianabeyta,"[{""course_link"":""https://www.linkedin.com/learning/r-essential-training-part-2-modeling-data?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/r-for-excel-users-22661805?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-statistics-essential-training-2018?trk=public_profile_recommended-course""}]","[""R Essential Training Part 2: Modeling Data"",""R for Excel Users"",""Python Statistics Essential Training (2018)""]",https://www.linkedin.com/in/adrianabeyta,,,
cooper-vos,https://www.linkedin.com/in/cooper-vos,"[{""course_link"":""https://www.linkedin.com/learning/hands-on-data-science-3-sales-analysis-in-python?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-in-excel?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-for-data-engineering-from-beginner-to-advanced?trk=public_profile_recommended-course""}]","[""Hands-On Data Science: 3 Sales Analysis in Python"",""Python in Excel"",""Python for Data Engineering: from Beginner to Advanced""]",https://www.linkedin.com/in/cooper-vos,,,
yijing-wang-682071135,https://www.linkedin.com/in/yijing-wang-682071135,"[{""course_link"":""https://www.linkedin.com/learning/web-development-tools-enhance-workflow-and-code-quality?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-serverless-applications-on-aws?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/node-js-real-time-web-with-socket-io?trk=public_profile_recommended-course""}]","[""Web Development Tools: Enhance Workflow and Code Quality"",""Java: Serverless Applications on AWS"",""Node.js: Real-Time Web with Socket.IO""]",https://www.linkedin.com/in/yijing-wang-682071135,,,
dheeraj-hiremath-08511a109,https://www.linkedin.com/in/dheerajhiremath,"[{""course_link"":""https://www.linkedin.com/learning/deploying-django-apps-make-your-site-go-live?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/react-creating-and-hosting-a-full-stack-site-15153869?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/docker-for-developers-14493163?trk=public_profile_recommended-course""}]","[""Deploying Django Apps: Make Your Site Go Live"",""React: Creating and Hosting a Full-Stack Site"",""Docker for Developers""]",https://www.linkedin.com/in/dheeraj-hiremath-08511a109,,,
arvind-narayanamurthy-22a3177a,https://www.linkedin.com/in/arvindna,"[{""course_link"":""https://www.linkedin.com/learning/supervised-learning-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/r-essential-training-part-2-modeling-data?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/text-analytics-and-predictions-with-r-essential-training?trk=public_profile_recommended-course""}]","[""Supervised Learning Essential Training"",""R Essential Training Part 2: Modeling Data"",""Text Analytics and Predictions with R Essential Training""]",https://www.linkedin.com/in/arvind-narayanamurthy-22a3177a,,,
chong-cai-3b11105a,https://www.linkedin.com/in/chong-cai-3b11105a,"[{""course_link"":""https://www.linkedin.com/learning/modeling-market-prices-using-stochastic-processes-with-wolfram-language?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/wavelet-analysis-concepts-with-wolfram-language?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/digital-transformation-in-supply-chains?trk=public_profile_recommended-course""}]","[""Modeling Market Prices Using Stochastic Processes with Wolfram Language"",""Wavelet Analysis: Concepts with Wolfram Language"",""Digital Transformation in Supply Chains""]",https://www.linkedin.com/in/chong-cai-3b11105a,,,
bogdansalyp,https://www.linkedin.com/in/bogdansalyp,"[{""course_link"":""https://www.linkedin.com/learning/supervised-learning-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/machine-learning-with-scikit-learn?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-artificial-intelligence?trk=public_profile_recommended-course""}]","[""Supervised Learning Essential Training"",""Machine Learning with Scikit-Learn"",""Introduction to Artificial Intelligence""]",https://www.linkedin.com/in/bogdansalyp,,,
